system:index,Aspect,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,Distance_Mn,Elevation,NDVI,NIR_Red_Ratio,Red_Green_Ratio,SWIR_NIR_Ratio,SWIR_Ratio,Slope,VH,VV,VV_VH_Difference,label,latitude,longitude,.geo,geo_age,geo_supergroup,geo_group,geo_formation,geo_lithology,geo_intrusive,geo_stratigraphy
2_676_0,72.86389,1578.5,800.0,438.5,650.5,512.5,1063.0,2267.5,2605.5,2985.5,2952.5,463409.5000105199,380,0.7069754,5.825365853658536,0.7878554957724827,0.5287221570926143,1.973125,3.1446886,-12.385668001227128,-5.746810480854739,6.6388575203723885,0,22.333151025788045,80.1265343242027,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_677_0,304.94397,1701.0,1132.5,620.5,851.5,755.0,1249.0,2065.5,2406.0,2431.0,2518.0,463409.5000105199,323,0.52605146,3.2198675496688742,0.8866705813270699,0.6997120526532291,1.5019867549668875,4.846289,-17.468476447875446,-10.266965026685394,7.201511421190052,0,21.30368171018707,80.48523161715163,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,NANDGAON,BIJLI,RHYOLITE,,PALAEOPROTEROZOIC-RHYOLITE
2_678_0,132.97307,2508.5,1593.5,549.5,732.0,711.5,1189.5,2069.0,2428.0,2497.5,2727.0,463409.5000105199,332,0.5565597,3.510189739985945,0.9719945355191256,1.0044044044044045,1.57420771885786,1.360391,-13.948553668661962,-8.217106637705676,5.731447030956286,0,21.30853261272132,80.1453989451692,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,AMGAON GNEISSIC COMPLEX,,GRANITE GNEISS/MIGMATITE,,ARCHAEAN-GRANITE-GNEISS-MIGMATITE
2_679_0,-0.0,1329.0,655.0,387.0,509.0,427.0,742.0,1660.0,1946.0,2153.0,2176.0,2091.530540059121,646,0.6689922,5.04215456674473,0.8388998035363457,0.6172782164421737,2.0290076335877862,13.648223,-15.747544792722884,-9.369557916978025,6.37798687574486,0,21.910314021552985,80.46879244745224,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_680_0,90.0,3403.0,2516.0,847.0,1106.0,1401.0,1830.0,2385.0,2639.0,2793.0,2949.0,463409.5000105199,297,0.3319027,1.993576017130621,1.2667269439421338,1.218403150733978,1.352543720190779,0.9965942,-16.82639992589116,-10.017830899809638,6.808569026081521,0,21.47669723390849,80.33054172522624,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,AMGAON GNEISSIC COMPLEX,,GRANITE GNEISS/MIGMATITE,,ARCHAEAN-GRANITE-GNEISS-MIGMATITE
2_681_0,90.0,2577.0,1895.5,693.5,931.5,1081.0,1476.5,2028.0,2217.5,2254.0,2454.5,463409.5000105199,298,0.35172415,2.0851063829787235,1.160493827160494,1.1433007985803016,1.3595357425481402,0.9982015,-16.721905363546448,-9.95155280323138,6.770352560315068,0,21.710079544722745,79.98963107490289,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,MUSCOVITE SCHIST,,PALAEOPROTEROZOIC-MUSCOVITE-SCHIST
2_682_0,28.268602,1871.0,1021.0,343.0,480.0,489.0,970.0,2024.0,2369.0,2500.0,2745.0,463409.5000105199,691,0.67280024,5.112474437627812,1.01875,0.7484,1.8325171400587656,2.105222,-15.84962150728544,-8.973278031540428,6.8763434757450135,0,21.59311889473038,80.70190526368125,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC - MESOPROTEROZOIC,,KHAIRAGARH,SITAGOTA,BASALT,,PALAEOPROTEROZOIC-MESOPROTEROZOIC-BASALT
2_683_0,72.81566,1454.0,676.0,368.0,503.0,354.0,743.0,1735.0,2127.0,2343.0,2307.0,1814.63494951464,543,0.7374861,6.61864406779661,0.7037773359840954,0.6205719163465643,2.1508875739644973,3.136145,-14.221992123332356,-7.016748151540084,7.205243971792272,0,21.912200483649634,79.96995797018067,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_684_0,160.29408,2331.0,1572.5,592.0,819.25,785.8333333333334,1300.5,1894.0,2071.6,2162.0,2386.5,3811.836827567518,303,0.46684006,2.7512195121951217,0.9592106601566474,1.078168362627197,1.4823529411764709,2.952946,-14.955596711631689,-8.44210603440489,6.513490677226798,0,21.46187503172052,80.05727421579708,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,AMGAON GNEISSIC COMPLEX,,GRANITE GNEISS/MIGMATITE,,ARCHAEAN-GRANITE-GNEISS-MIGMATITE
2_685_0,156.64166,2892.5,2009.0,686.0,923.0,1080.0,1584.0,2138.5,2390.5,2485.5,2669.0,463409.5000105199,487,0.39419436,2.301388888888889,1.170097508125677,1.163749748541541,1.4397710303633648,5.0384283,-17.20747585753481,-9.5697334267992,7.63774243073561,0,22.150972686168604,79.80071537065255,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_686_0,-0.0,2618.0,1933.0,771.0,983.0,1046.0,1432.0,2124.0,2395.0,2477.0,2676.0,1786.3930138690084,313,0.40618792,2.3680688336520075,1.064089521871821,1.0569236980218006,1.3543714433523022,0.92740995,-17.500839803663233,-10.685265323583756,6.815574480079478,0,21.86153550162529,80.14890237477728,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,MUSCOVITE SCHIST,,PALAEOPROTEROZOIC-MUSCOVITE-SCHIST
2_687_0,252.86797,2788.5,1899.0,657.0,867.0,972.5,1337.5,2005.5,2336.0,2673.5,2572.0,463409.5000105199,460,0.46653867,2.7491002570694087,1.121683967704729,1.043014774639985,1.4684044233807267,6.2719827,-16.900284537250144,-9.19683346113193,7.703451076118213,0,22.36845481645394,80.22867277200709,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_688_0,270.0,3554.0,2657.0,879.8571428571429,1135.5,1357.8,1851.0,2253.0,2522.4,2631.6666666666665,2827.25,463409.5000105199,293,0.3193075,1.93818431776894,1.195772787318362,1.3504749841671946,1.337598795634174,0.99677867,-18.035459925130414,-11.10718703248445,6.928272892645968,0,21.50364669243208,80.0799117609569,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,AMGAON GNEISSIC COMPLEX,,GRANITE GNEISS/MIGMATITE,,ARCHAEAN-GRANITE-GNEISS-MIGMATITE
2_689_0,180.0,3418.0,2508.5,864.0,1112.0,1403.5,1745.5,2220.5,2453.0,2570.5,2783.0,463409.5000105199,305,0.2936588,1.8314926968293552,1.2621402877697845,1.3297023925306362,1.362567271277656,0.92740995,-16.991010006184585,-11.126334837640314,5.86467516854427,0,21.790658425708266,79.98963107490289,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,SCHIST,,PALAEOPROTEROZOIC-SCHIST
2_690_0,90.0,3513.5,2649.2,872.5,1194.75,1547.2,1848.3333333333333,2242.4,2484.875,2598.333333333333,2770.5,463409.5000105199,346,0.25355804,1.6793778007583593,1.294998953756016,1.3522129570237331,1.3262494337913333,0.997579,-18.76340029842314,-10.651560862420624,8.111839436002514,0,21.620068353253966,79.83089876419896,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_691_0,278.81726,2839.0,2143.0,630.0,919.0,1044.0,1503.0,2049.0,2257.0,2331.0,2451.0,463409.5000105199,305,0.38133332,2.2327586206896552,1.1360174102285092,1.2179322179322178,1.324778348110126,6.0284753,-17.03599145113188,-9.88171928363341,7.154272167498471,0,21.45594615084533,80.47094840413412,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,AMGAON GNEISSIC COMPLEX,,GRANITE GNEISS/MIGMATITE,,ARCHAEAN-GRANITE-GNEISS-MIGMATITE
2_692_0,-0.0,3150.0,2919.5,970.5,1157.5,1428.5,1756.5,1989.0,2247.5,2266.5,2397.5,463409.5000105199,361,0.22679296,1.5866293314665734,1.2341252699784018,1.3898080741230974,1.0789518753211167,0.92740995,-13.846874714765418,-1.488139688426836,12.358735026338582,0,21.80655860623718,79.80206284357872,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_693_0,132.76694,1927.0,1149.5,476.5,622.5,728.0,1087.5,1660.5,1925.5,2155.5,2190.0,463409.5000105199,522,0.4950581,2.9608516483516483,1.1694779116465863,0.8939921131987938,1.67638103523271,5.4472485,-15.416004959806646,-8.631147092243143,6.784857867563503,0,22.340696874174647,80.25346627384879,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_694_0,15.029066,1977.0,1158.0,398.0,614.0,508.0,998.0,1923.0,2242.0,2224.0,2518.0,463409.5000105199,450,0.6281113,4.377952755905512,0.8273615635179153,0.8889388489208633,1.7072538860103628,3.8356197,-15.13261085494527,-8.350018993672485,6.782591861272785,0,21.389380988292075,80.65609118419115,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC - MESOPROTEROZOIC,,KHAIRAGARH,MANGIKHUTA,BASALT,,PALAEOPROTEROZOIC-MESOPROTEROZOIC-BASALT
2_695_0,-0.0,2345.0,1620.857142857143,689.2307692307693,877.4,999.818181818182,1391.6,2040.571428571429,2287.5714285714284,2394.714285714286,2547.083333333333,463409.5000105199,294,0.41092438,2.395149767490193,1.1395237996560086,0.9792399928413767,1.4467653798695574,0.0,-15.803434980094446,-9.11652903605536,6.686905944039085,0,21.658067089772224,80.1084781869919,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_696_0,331.7617,470.0,294.0,567.0,785.0,653.0,753.0,598.0,605.0,507.0,522.0,463409.5000105199,303,-0.12586206,0.776416539050536,0.8318471337579618,0.9270216962524654,1.598639455782313,2.1046245,-26.2671945400644,-18.66791864602361,7.599275894040787,0,21.408515103843826,79.52960381790528,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,MUSCOVITE SCHIST,,PALAEOPROTEROZOIC-MUSCOVITE-SCHIST
2_697_0,28.304539,1566.0,776.0,392.0,596.0,454.0,913.0,2125.0,2486.0,2606.0,2719.0,2868.327038536575,711,0.703268,5.740088105726873,0.761744966442953,0.6009209516500383,2.018041237113402,8.367525,-14.801968376173452,-7.4898185635942305,7.312149812579221,0,21.809523046674773,80.44022602141723,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,AMGAON GNEISSIC COMPLEX,,GRANITE GNEISS/MIGMATITE,,ARCHAEAN-GRANITE-GNEISS-MIGMATITE
2_699_0,63.394093,1782.0,944.0,313.0,463.0,359.0,829.0,2018.0,2445.0,2502.0,2601.0,463409.5000105199,544,0.7490388,6.969359331476323,0.775377969762419,0.7122302158273381,1.88771186440678,14.198871,-13.867287148534531,-6.842467960515057,7.024819188019476,0,21.529787667199955,80.6895085127604,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC - MESOPROTEROZOIC,,KHAIRAGARH,BORTALAO,SANDSTONE,,PALAEOPROTEROZOIC-MESOPROTEROZOIC-SANDSTONE
2_700_0,-0.0,2463.5,1674.5,601.0,843.5,982.5,1371.0,1953.5,2163.5,2266.0,2418.0,463409.5000105199,579,0.39510542,2.306361323155216,1.164789567279194,1.0871579876434243,1.4711854284861152,0.92740995,-18.07989626376356,-10.786222481482236,7.293673782281322,0,22.166333877527048,80.33404515483431,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_701_0,187.69395,2108.5,1139.5,458.5,712.0,629.0,1143.0,1914.0,2273.0,2423.0,2490.0,463409.5000105199,711,0.5878113,3.85214626391097,0.8834269662921348,0.8702022286421791,1.850372970601141,7.4451447,-14.815634821487054,-8.276813317676352,6.538821503810702,0,22.2929963325879,80.68357963188521,"{""type"":""MultiPoint"",""coordinates"":[]}",LATE CRETACEOUS - PALAEOCENE,DECCAN TRAP,AMARKANTAK,PIPARDAHI,BASALT,,LATE-CRETACEOUS-PALAEOCENE-BASALT
2_702_0,-0.0,1962.0,1393.0,588.5,786.0,849.0,1155.0,2039.5,2305.0,2392.5,2568.0,463409.5000105199,461,0.47616845,2.818021201413428,1.0801526717557253,0.8200626959247649,1.4084709260588657,0.92740995,-14.281392755601772,-9.561804179150116,4.719588576451656,0,22.27224524952474,79.86701103862057,"{""type"":""MultiPoint"",""coordinates"":[]}",LATE CRETACEOUS - PALAEOCENE,DECCAN TRAP,AMARKANTAK,DHUMA,BASALT,,LATE-CRETACEOUS-PALAEOCENE-BASALT
2_703_0,171.27205,2721.0,1761.0,625.0,842.0,899.0,1503.0,1869.0,2089.0,2119.0,2308.0,463409.5000105199,474,0.40424123,2.35706340378198,1.0676959619952493,1.2840962718263331,1.545144804088586,24.634665,-11.996841659406543,-5.409640137504402,6.587201521902143,0,21.48073965268703,80.63453161737229,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC - MESOPROTEROZOIC,,KHAIRAGARH,BORTALAO,SANDSTONE,,PALAEOPROTEROZOIC-MESOPROTEROZOIC-SANDSTONE
2_704_0,160.22815,2969.0,2064.0,664.0,965.0,1195.0,1591.0,2150.0,2458.0,2626.0,2743.0,463409.5000105199,553,0.3745093,2.197489539748954,1.238341968911917,1.1306169078446306,1.438468992248062,2.9541633,-16.87814330131472,-9.994555000883423,6.883588300431295,0,21.982538570396198,79.69669046075151,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_705_0,90.0,2402.5,1507.5,451.0,581.0,626.5,1065.5,1680.5,1995.0,2171.0,2276.0,463409.5000105199,408,0.55210006,3.4652833200319235,1.0783132530120485,1.1066328880700138,1.593698175787728,2.9935591,-15.915277597315018,-8.794635289746806,7.120642307568213,0,21.77610571810553,79.6064097746975,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_706_0,299.0275,1695.0,862.0,353.0,499.0,422.0,859.0,1774.0,2086.0,2164.0,2377.0,463409.5000105199,580,0.6736272,5.127962085308057,0.845691382765531,0.783271719038817,1.9663573085846868,5.7153115,-14.384973934831605,-8.223771364578376,6.161202570253227,0,22.347434238805544,80.55071880136394,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_707_0,312.93512,2167.0,1415.0,610.0,828.0,922.0,1307.0,2075.0,2301.0,2431.0,2485.0,463409.5000105199,308,0.45004472,2.6366594360086766,1.1135265700483092,0.8914027149321267,1.5314487632508833,1.3613591,-17.28121021962463,-11.03238349987866,6.248826719745971,0,21.50283820867637,80.44130399975818,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,AMGAON GNEISSIC COMPLEX,,GRANITE GNEISS/MIGMATITE,,ARCHAEAN-GRANITE-GNEISS-MIGMATITE
2_708_0,180.0,2062.5,1254.5,466.0,622.0,605.0,1028.0,1987.0,2294.5,2366.5,2525.0,463409.5000105199,343,0.59279823,3.911570247933884,0.9726688102893892,0.871540249313332,1.6440813072937426,1.8543341,-14.61398617144008,-8.631674653351043,5.982311518089038,0,21.564552468695386,79.56652457608259,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_709_0,199.75446,1465.5,744.5,326.5,474.5,441.5,775.0,1636.0,1936.0,1995.5,2210.0,463409.5000105199,565,0.63766927,4.519818799546999,0.9304531085353004,0.7344024054121774,1.9684351914036269,2.9538417,-13.861058756198137,-8.67792331705071,5.183135439147424,0,21.84671329943732,80.7517617619499,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,,,GRANITE,MALANJKHAND GRANITE,PALAEOPROTEROZOIC-GRANITE
2_710_0,212.89732,1787.0,856.0,390.0,514.0,380.0,861.0,1745.0,2138.0,2210.0,2397.0,3508.532456740282,395,0.7065637,5.815789473684211,0.7392996108949417,0.8085972850678733,2.0876168224299065,5.506099,-13.81520766059256,-7.609319487725695,6.205888172866864,0,21.943461855536995,79.92872529863958,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_711_0,347.81168,2020.0,956.0,634.0,823.5,671.0,1176.0,2187.5,2465.5,2543.0,2681.0,463409.5000105199,440,0.58245176,3.789865871833085,0.8148148148148148,0.794337396775462,2.1129707112970717,22.49087,-16.028933089225745,-9.10261088912953,6.926322200096216,0,22.188162938931157,80.1370446130269,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_712_0,250.34897,1905.0,909.0,436.0,648.0,490.0,1052.0,2331.0,2786.0,2883.0,3065.0,2257.1885167172013,696,0.70945746,5.883673469387755,0.7561728395061729,0.6607700312174818,2.095709570957096,13.532644,-15.59234907980144,-8.755145915036358,6.837203164765082,0,21.808984057504304,80.42243937879167,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,AMGAON GNEISSIC COMPLEX,,GRANITE GNEISS/MIGMATITE,,ARCHAEAN-GRANITE-GNEISS-MIGMATITE
2_713_0,90.0,3740.0,2746.0,926.0,1215.0,1519.0,1874.0,2451.0,2728.0,2952.0,3128.0,463409.5000105199,373,0.32050994,1.9433838051349568,1.2502057613168724,1.2669376693766938,1.3619810633648943,0.99658847,-17.53457988624453,-10.23305017801054,7.301529708233989,0,21.475888750152784,79.54334804175231,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_714_0,208.32881,1498.5,991.5,627.5,937.0,892.5,1227.5,1325.0,1437.5,1204.0,1445.0,463409.5000105199,626,0.14858097,1.3490196078431371,0.9525080042689434,1.2446013289036544,1.5113464447806355,2.1064124,-22.385652323323438,-15.055246924702905,7.330405398620531,0,21.954241638946428,80.39495093109761,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,PHYLLITE,,PALAEOPROTEROZOIC-PHYLLITE
2_715_0,-0.0,2074.5,1458.0,700.5,952.5,1206.5,1441.0,1996.0,2209.5,2132.0,2288.0,463409.5000105199,561,0.2772203,1.7670949026108578,1.2666666666666666,0.973030018761726,1.4228395061728396,0.92740995,-17.39247976587084,-8.497224517894269,8.89525524797657,0,22.13237755978733,79.64279154370433,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_716_0,40.68644,2919.0,2080.0,828.0,1085.0,1141.0,1725.0,2460.0,2866.0,2927.0,3049.0,463409.5000105199,301,0.43903637,2.565293602103418,1.0516129032258064,0.9972668261018108,1.4033653846153846,6.092617,-17.03280693865478,-9.93688313222539,7.09592380642939,0,21.48208712561321,80.28877006451468,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,AMGAON GNEISSIC COMPLEX,,GRANITE GNEISS/MIGMATITE,,ARCHAEAN-GRANITE-GNEISS-MIGMATITE
2_717_0,72.816414,1573.0,777.0,385.0,530.0,445.0,824.0,1725.0,2005.0,2192.0,2206.0,2932.319900692965,575,0.66249526,4.925842696629213,0.839622641509434,0.7176094890510949,2.0244530244530243,3.1362789,-14.246580328433232,-7.455810522225067,6.790769806208165,0,21.91893784828053,80.26532403559916,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,PHYLLITE,,PALAEOPROTEROZOIC-PHYLLITE
2_718_0,65.17846,2336.5,1489.5,450.5,638.0,625.0,1073.0,1910.5,2159.5,2298.0,2430.5,463409.5000105199,446,0.5723572,3.6768,0.9796238244514106,1.0167536988685817,1.5686471970459883,4.4100685,-14.657744775246345,-7.826417997829287,6.831326777417056,0,22.325335682816203,79.99448197743713,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_719_0,90.0,2410.0,1559.5,642.5,853.0,843.5,1290.5,2018.0,2260.0,2373.5,2558.5,463409.5000105199,306,0.4755984,2.8138707765263784,0.988862837045721,1.0153781335580367,1.5453671048412954,0.99713326,-14.703138365372714,-8.06477992644912,6.638358438923595,0,21.555389652797363,79.78185074968604,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,MUSCOVITE SCHIST,,PALAEOPROTEROZOIC-MUSCOVITE-SCHIST
2_720_0,28.386015,1296.0,592.5,359.0,489.5,390.0,765.0,1695.5,2058.0,2160.0,2327.0,463409.5000105199,512,0.69411767,5.538461538461538,0.7967313585291114,0.6,2.187341772151899,4.209406,-15.804685255700708,-8.670199879279586,7.134485376421122,0,22.29084037590601,80.51757096737992,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_721_0,216.61092,2038.5,1108.5,462.0,708.5,689.5,1178.5,1930.5,2183.0,2330.0,2508.0,463409.5000105199,450,0.5433019,3.379260333575054,0.97318278052223,0.8748927038626609,1.8389715832205684,17.883066,-14.750314945003728,-9.364521651613329,5.3857932933904,0,22.2787131195704,80.02843829517685,"{""type"":""MultiPoint"",""coordinates"":[]}",NEOPROTEROZOIC,,,,GRANITE,ACID  INTRUSIVE,NEOPROTEROZOIC-GRANITE
2_722_0,180.0,1467.5,716.5,339.0,482.5,371.0,785.5,1732.5,2105.5,2261.0,2373.5,1836.1372497719228,753,0.7180851,6.09433962264151,0.7689119170984456,0.6490490933215392,2.048150732728541,0.92740995,-15.020707610424612,-8.525974273096743,6.494733337327869,0,22.023501747352043,80.4706789095489,"{""type"":""MultiPoint"",""coordinates"":[]}",LATE CRETACEOUS - PALAEOCENE,DECCAN TRAP,AMARKANTAK,MANDLA,BASALT,,LATE-CRETACEOUS-PALAEOCENE-BASALT
2_723_0,58.31729,2134.5,1468.0,507.5,688.5,722.0,1111.5,1835.0,2171.0,2308.0,2390.0,463409.5000105199,508,0.5234323,3.1966759002770084,1.048656499636892,0.9248266897746968,1.4540190735694822,3.5273902,-14.326917585220304,-7.901360134620903,6.425557450599401,0,22.211608967846672,80.47768576876503,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,JUNEWANI,GREY & PINK GNEISS/QTZ-BIOTITE-SILLIMANITE GNEISS,,PALAEOPROTEROZOIC-GREY-PINK-GNEISS-QTZ-BIOTITE-SILLIMANITE-GNEISS
2_724_0,-0.0,3284.5,2446.5,710.5,949.5,1180.5,1566.0,2087.0,2359.5,2503.5,2623.5,463409.5000105199,543,0.35912052,2.1207115628970774,1.2432859399684044,1.3119632514479729,1.3425301451052525,0.0,-16.483311013612315,-11.166830944828178,5.316480068784138,0,22.150972686168604,79.68321573148971,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_725_0,270.0,2459.0,1739.5,756.0,1009.0,1101.5,1458.5,2170.5,2378.5,2476.0,2525.0,463409.5000105199,570,0.38420686,2.247843849296414,1.0916749256689793,0.9931340872374798,1.413624604771486,2.999387,-16.921765464910425,-8.055232570878173,8.866532894032252,0,22.05368514089846,80.7029832420222,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,,,GRANITE,MALANJKHAND GRANITE,PALAEOPROTEROZOIC-GRANITE
2_726_0,235.26144,1952.5,1320.5,638.5,828.0,954.5,1156.0,2006.0,2242.0,2364.5,2491.5,463409.5000105199,456,0.42482674,2.477213200628601,1.1527777777777777,0.8257559737788116,1.4786065884134798,4.8711944,-18.23674572744977,-10.132142427038303,8.104603300411469,0,22.396212758733235,79.80799172445391,"{""type"":""MultiPoint"",""coordinates"":[]}",LATE CRETACEOUS - PALAEOCENE,DECCAN TRAP,AMARKANTAK,DHUMA,BASALT,,LATE-CRETACEOUS-PALAEOCENE-BASALT
2_727_0,151.60277,1854.0,925.0,463.0,642.0,544.0,957.0,1737.0,2039.0,2236.0,2238.0,463409.5000105199,663,0.6086331,4.110294117647059,0.8473520249221184,0.8291592128801432,2.0043243243243243,2.1077695,-13.56058231553532,-7.893504409116425,5.667077906418895,0,22.35605806553309,80.64315544409983,"{""type"":""MultiPoint"",""coordinates"":[]}",LATE CRETACEOUS - PALAEOCENE,DECCAN TRAP,AMARKANTAK,PIPARDAHI,BASALT,,LATE-CRETACEOUS-PALAEOCENE-BASALT
2_728_0,270.0,2082.5,1361.5,436.0,568.0,602.0,914.0,1469.0,1598.5,1754.0,1935.0,463409.5000105199,485,0.48896435,2.913621262458472,1.0598591549295775,1.1872862029646525,1.5295629820051413,2.0047913,-14.066542851186073,-7.5173525476041405,6.5491903035819306,0,22.347164744220308,80.40222728489898,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
2_729_0,331.74835,2590.0,1489.0,628.0,861.0,828.0,1500.0,2493.0,2846.0,2933.0,3153.0,1549.83870128475,448,0.55969155,3.542270531400966,0.9616724738675958,0.883054892601432,1.7394224311618536,14.427941,-14.541952466938728,-7.704679476730352,6.837272990208376,0,21.48990246858505,79.77915580383367,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,CHORBAOLI,QUARTZITE,,PALAEOPROTEROZOIC-QUARTZITE
