system:index,Aspect,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,Clay_Alteration_Index,Elevation,Ferrous_Index,Iron_Oxide_Index,NBR,NDMI,NDRE,NDVI,NIR_Red_Ratio,NIR_SWIR2_Ratio,Red_Green_Ratio,SWIR_Green_Ratio,SWIR_NIR_Ratio,SWIR_Ratio,SWIR_Red_Ratio,Slope,VH,VV,VV_VH_Difference,latitude,longitude,.geo
42_72_0,329.066,1767.0,910.0,410.0,558.0,437.0,928.5,1849.0,2162.5,2273.5,2395.0,1.9417583,510.0,0.4002639,1.0658537,0.42830217,0.12535578,0.4412517,0.67755026,5.202517,2.4983516,0.78315413,3.1666667,0.7772157,0.5149972,4.0434785,9.639651,-15.056195,-8.872303,6.1838923,22.025,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_73_0,151.65749,1770.0,960.0,371.0,536.0,507.0,944.0,1886.0,2228.0,2323.5,2480.0,1.84375,488.0,0.4131698,1.3665768,0.4152581,0.13521436,0.44859812,0.6417594,4.5828404,2.4203124,0.9458955,3.3022387,0.7617818,0.5423729,3.4911242,3.1582482,-13.879503,-6.9124765,6.967027,22.035,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_74_0,114.865135,1805.5,908.5,412.5,569.5,481.0,945.5,1873.5,2224.5,2386.0,2484.0,1.9873418,442.0,0.3807628,1.1660606,0.44847474,0.13849457,0.44860768,0.6644576,4.960499,2.626307,0.8446005,3.1703248,0.75670576,0.50318474,3.7536383,1.1027493,-15.296858,-8.165521,7.1313376,22.044999999999998,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_75_0,162.06396,2210.5,1363.5,466.5,653.0,690.0,1175.5,1873.5,2143.5,2260.5,2398.5,1.6211954,454.0,0.6031851,1.4790996,0.24751656,0.011183181,0.34219363,0.53228265,3.276087,1.6578658,1.0566616,3.3851454,0.977881,0.6168288,3.2036233,4.8626347,-13.964055,-7.605138,6.3589177,22.055,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_76_0,50.96091,1904.0,1108.0,415.0,585.5,551.5,992.0,1855.5,2176.0,2323.0,2426.5,1.7184116,461.0,0.47696945,1.3289157,0.35412416,0.09912468,0.4196285,0.6162811,4.2121487,2.0965705,0.94193,3.2519214,0.8196298,0.5819328,3.4524026,5.1401167,-14.5973625,-7.6416507,6.955712,22.065,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_77_0,324.26862,1953.0,1100.0,438.5,595.5,626.0,1080.5,1999.5,2370.5,2455.5,2624.5,1.7754545,476.0,0.44797394,1.4275941,0.38124034,0.11398435,0.41673413,0.59370434,3.922524,2.2322726,1.0512174,3.279597,0.79535735,0.56323606,3.1198082,3.423607,-15.443775,-8.39003,7.0537457,22.075,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_78_0,294.85895,2109.0,1241.0,427.0,581.0,550.0,1008.0,1808.0,2099.0,2232.5,2360.0,1.699436,394.0,0.55587906,1.2880563,0.28544694,0.02844639,0.40142518,0.6046721,4.059091,1.7989525,0.9466437,3.6299484,0.94468087,0.5884305,3.8345454,2.2051954,-14.617426,-7.481031,7.1363955,22.085,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_79_0,162.60243,1752.5,915.5,366.0,517.5,474.5,904.5,1792.0,2124.5,2245.0,2385.5,1.9142545,393.0,0.4077951,1.2964481,0.4206613,0.123202,0.45015198,0.65103877,4.731296,2.4522119,0.9169082,3.3864734,0.7806236,0.52239656,3.6933615,14.731838,-13.692075,-7.33952,6.352555,22.095,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_80_0,151.64561,1987.5,1172.5,423.5,586.5,631.0,1041.5,1883.5,2201.5,2323.5,2498.0,1.6950959,429.0,0.50462663,1.4899646,0.3292334,0.07794015,0.41149879,0.572855,3.6822505,1.9816631,1.0758739,3.3887467,0.85539055,0.5899371,3.1497624,5.2548895,-14.373758,-7.3807907,6.992968,22.105,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_81_0,107.16116,1848.0,961.0,407.5,563.0,527.5,983.5,1811.5,2149.0,2278.5,2387.0,1.9229969,389.0,0.4217687,1.2944785,0.40669855,0.1043257,0.41640705,0.62402,4.3194313,2.3709676,0.93694496,3.2824156,0.8110599,0.5200216,3.5033176,3.1402442,-13.739028,-7.372521,6.366507,22.115,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_82_0,47.18905,2262.5,1404.5,493.0,671.5,712.5,1156.0,2003.5,2306.5,2409.0,2578.5,1.6108936,418.0,0.583022,1.4452332,0.2634063,0.031360377,0.38090774,0.5434887,3.3810527,1.7152011,1.0610573,3.3693223,0.9391864,0.6207735,3.1754386,1.364539,-14.536371,-8.566594,5.9697766,22.125,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_83_0,204.82858,2445.5,1643.0,463.0,654.0,703.0,1124.5,1762.0,2003.5,2069.5,2258.5,1.4884357,402.0,0.7939116,1.5183586,0.114882156,-0.08327796,0.33520544,0.49287647,2.9438121,1.2595861,1.0749235,3.7392967,1.1816864,0.6718463,3.478663,3.572196,-16.11673,-8.737436,7.379294,22.135,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_84_0,41.1533,1922.0,1025.5,446.5,615.0,503.5,1023.5,2031.5,2405.0,2456.0,2675.5,1.8742077,471.0,0.41754887,1.1276596,0.4108861,0.12197351,0.4466072,0.6597398,4.877855,2.3949294,0.8186992,3.1252034,0.7825733,0.5335588,3.817279,12.720756,-13.180826,-7.041342,6.1394844,22.145,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_85_0,140.99985,1732.0,866.0,376.0,512.5,461.0,895.0,1689.0,2019.5,2107.5,2295.0,2.0,420.0,0.4109134,1.2260638,0.41752145,0.09779919,0.43887147,0.6410356,4.5715837,2.4336028,0.8995122,3.3795123,0.8218268,0.5,3.7570498,2.3855412,-14.447079,-7.8814545,6.565624,22.155,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_86_0,187.68697,2029.0,1104.0,441.5,657.0,600.0,1105.0,1945.0,2222.0,2233.5,2469.0,1.8378624,440.0,0.49429148,1.3590034,0.33842698,0.04797654,0.3816452,0.5764955,3.7225,2.0230978,0.913242,3.08828,0.9084397,0.5441104,3.3816667,3.7382915,-14.150711,-7.6202254,6.530485,22.165,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_87_0,336.02747,2027.0,1038.5,485.0,640.0,585.0,1088.0,1878.5,2193.5,2286.5,2450.0,1.9518536,405.0,0.45418763,1.2061856,0.37533835,0.060159963,0.38496324,0.5925475,3.908547,2.2017334,0.9140625,3.1671875,0.88650775,0.5123335,3.4649572,8.563572,-15.326685,-8.507412,6.8192725,22.175,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_88_0,180.0,2645.5,1837.0,685.5,866.5,995.5,1392.5,1881.5,2137.5,2257.0,2432.5,1.4401197,363.0,0.8139123,1.4522246,0.10258915,-0.079245284,0.27189544,0.3878555,2.2672024,1.2286336,1.1488748,3.0530872,1.1721312,0.6943867,2.6574585,2.7802885,-16.392199,-9.037503,7.354695,22.185,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_89_0,266.07648,2031.0,1122.5,502.0,706.0,640.0,1165.0,2112.5,2380.5,2492.0,2586.0,1.8093541,412.0,0.45044142,1.2749004,0.37889057,0.1019235,0.3788323,0.59131545,3.89375,2.2200446,0.9065156,2.8767705,0.81500804,0.5526834,3.1734376,13.310183,-16.467731,-10.293815,6.1739173,22.195,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_90_0,35.75645,2135.0,1268.5,440.5,574.5,616.0,1068.5,1780.5,2054.5,2211.0,2348.5,1.6830902,403.0,0.5737223,1.3984109,0.27087227,0.017487345,0.3745976,0.5642023,3.5892856,1.7430036,1.0722368,3.716275,0.9656264,0.5941452,3.465909,1.7138723,-15.014131,-8.481244,6.5328865,22.205,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_91_0,180.0,1851.5,1044.0,382.0,508.0,507.0,945.0,1683.5,1984.5,2105.5,2262.0,1.7734674,395.0,0.49584422,1.3272251,0.33703762,0.064190045,0.41066417,0.61186606,4.15286,2.0167625,0.9980315,3.644685,0.8793636,0.56386715,3.6518738,1.8543341,-14.567797,-7.524717,7.04308,22.215,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_92_0,186.1655,2290.5,1361.0,466.0,635.5,687.0,1179.0,1908.0,2227.0,2337.0,2522.0,1.6829537,469.0,0.5823706,1.4742489,0.26392645,0.010048622,0.3628749,0.5456349,3.4017467,1.7171198,1.0810386,3.6042485,0.9801027,0.5941934,3.3340611,4.654171,-15.729216,-9.175068,6.5541477,22.225,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_93_0,162.0425,2027.5,1195.0,418.5,596.5,616.0,1060.5,1673.5,1924.0,2065.0,2146.0,1.6966528,445.0,0.5786925,1.4719236,0.26687115,0.009163103,0.3385311,0.54046994,3.3522727,1.7280334,1.0326906,3.3989942,0.9818402,0.5893958,3.2913961,4.863222,-14.640582,-7.8040724,6.8365097,22.235,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_94_0,227.21356,2187.0,1295.5,473.5,661.0,726.5,1148.5,2007.0,2275.5,2343.0,2525.5,1.6881512,489.0,0.5529236,1.5343189,0.28789335,0.034437086,0.37479585,0.526633,3.2250516,1.8085681,1.0990922,3.3086233,0.9334187,0.59236395,3.0103235,4.0893254,-15.71969,-8.630224,7.089466,22.245,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_95_0,47.215595,2188.5,1353.5,433.0,592.0,636.5,1049.5,1910.5,2195.5,2294.0,2435.5,1.616919,498.0,0.59001744,1.4699769,0.25784785,0.023535972,0.39770445,0.56560314,3.6040847,1.6948651,1.075169,3.6967905,0.9540105,0.6184601,3.4383347,2.0473485,-14.787712,-8.306745,6.480968,22.255,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_96_0,39.02223,2061.5,1512.5,620.5,795.0,930.5,1259.5,1899.5,2277.0,2325.5,2460.5,1.3629752,478.0,0.6503978,1.4995971,0.21182908,0.0601778,0.32284945,0.4284398,2.499194,1.5375206,1.1704402,2.5930817,0.88647604,0.73368907,2.2154756,2.3862853,-16.847164,-9.605747,7.241418,22.265,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_97_0,162.03769,2222.5,1373.0,427.0,589.0,667.0,1060.5,1812.5,2110.0,2205.5,2349.5,1.6187181,460.0,0.6225346,1.5620608,0.23263937,-0.003839205,0.37800586,0.5355962,3.3065968,1.6063365,1.1324278,3.7733448,1.007708,0.61777276,3.332084,4.8633537,-13.757177,-6.574647,7.1825304,22.275,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_98_0,180.0,2059.5,1490.5,651.0,810.0,1013.0,1308.5,1647.0,1817.0,1877.0,2010.0,1.3817511,482.0,0.79408634,1.5560676,0.11477357,-0.04636098,0.21139069,0.29896194,1.8529122,1.2593089,1.2506173,2.5425925,1.0972296,0.72371936,2.03307,1.3909631,-18.24376,-9.654336,8.589424,22.285,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_99_0,-0.0,1681.5,1391.5,584.0,754.5,897.0,1047.5,2131.0,2431.0,2591.0,2762.0,1.2084082,485.0,0.5370513,1.5359589,0.30119273,0.21287303,0.45005906,0.48566514,2.8885174,1.8620194,1.1888669,2.2286282,0.6489772,0.8275349,1.8745819,0.0,-18.331457,-8.3959055,9.935551,22.294999999999998,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_100_0,90.0,2054.5,1491.0,619.5,817.5,1013.5,1296.5,1806.5,2006.5,2060.5,2288.0,1.3779342,481.0,0.72361076,1.6359968,0.16035478,0.0014580801,0.2766076,0.34059858,2.0330539,1.3819584,1.2397554,2.5131497,0.9970881,0.72572404,2.0271337,1.5034057,-17.27669,-9.840806,7.435884,22.305,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_101_0,331.60986,2111.0,1512.0,618.0,781.5,928.5,1185.0,2102.0,2285.5,2374.5,2587.5,1.3961641,472.0,0.63676566,1.5024272,0.22192204,0.058744844,0.3717694,0.43778384,2.5573506,1.5704365,1.1880999,2.7012155,0.88902926,0.7162482,2.2735596,2.1076286,-17.420256,-8.991133,8.429123,22.315,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_102_0,65.17848,1802.0,1278.5,551.5,728.0,826.5,1104.5,1864.5,2080.5,2087.0,2296.5,1.4094642,469.0,0.6126018,1.4986401,0.24023177,0.07328362,0.35048515,0.43264115,2.525106,1.6323817,1.1353022,2.4752748,0.86344033,0.70948946,2.1802783,1.1045636,-17.355679,-9.435468,7.920212,22.325,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_103_0,-0.0,1864.5,1366.0,572.0,788.5,907.0,1215.5,2074.0,2293.5,2315.0,2540.0,1.3649341,465.0,0.5900648,1.5856644,0.25781038,0.10778801,0.35268274,0.43699566,2.5523705,1.6947291,1.1502854,2.3646164,0.8053996,0.7326361,2.0556781,0.0,-18.23201,-9.896875,8.3351345,22.335,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_104_0,35.783756,2166.5,1832.5,606.5,775.0,956.5,1216.5,1731.5,1927.5,1979.5,2122.5,1.1822647,457.0,0.9257388,1.5770816,0.038562436,-0.045103714,0.27133873,0.34843326,2.0695243,1.0802183,1.2341936,2.7954838,1.0944684,0.8458343,2.2650287,1.7144605,-18.030985,-9.789654,8.241331,22.345,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_105_0,47.23593,2027.0,1398.5,641.5,816.5,939.5,1302.5,1881.5,2056.5,2175.5,2295.0,1.4494101,450.0,0.64284074,1.4645362,0.21740347,0.03533611,0.27588603,0.39678973,2.3155935,1.5555953,1.150643,2.4825475,0.9317398,0.68993586,2.1575305,1.3657454,-17.055344,-9.774232,7.2811117,22.355,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_106_0,19.821508,2128.5,1617.0,679.0,905.0,1059.0,1380.5,1885.5,2087.5,2157.0,2271.0,1.3163265,437.0,0.74965227,1.5596465,0.14308426,0.0066503324,0.24387237,0.3414179,2.036827,1.3339517,1.1701658,2.3519337,0.9867872,0.7596899,2.009915,1.4785249,-17.323849,-10.03217,7.2916784,22.365,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_107_0,227.24004,1588.5,1193.5,532.5,736.5,689.5,957.0,2107.5,2450.0,2494.5,2725.0,1.3309593,439.0,0.4784526,1.2948357,0.35276574,0.22189566,0.48017383,0.566897,3.617839,2.0900712,0.93618464,2.156823,0.63680094,0.75133777,2.3038433,1.3658512,-15.944171,-8.646319,7.2978516,22.375,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_108_0,160.17587,2000.5,1470.5,590.5,791.0,934.0,1182.0,1943.5,2212.5,2325.5,2415.0,1.3604217,443.0,0.63233715,1.5817105,0.22523709,0.07512714,0.34278566,0.42690596,2.4898286,1.5814348,1.1807839,2.529077,0.8602451,0.73506624,2.1418629,1.4785494,-16.792723,-8.777126,8.015597,22.385,79.925,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_0_0,151.7786,3023.0,2083.0,615.0,891.0,976.0,1441.0,2205.0,2522.0,2660.0,2834.0,1.4512722,292.0,0.7830827,1.5869919,0.12165296,-0.063874714,0.32584795,0.46314633,2.7254097,1.2770044,1.0953984,3.392817,1.1364661,0.6890506,3.097336,1.0525006,-15.403841,-7.9546566,7.449185,21.305,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_1_0,180.0,2233.0,1460.0,620.0,904.0,1043.0,1445.0,2151.0,2427.0,2557.0,2723.0,1.5294521,290.0,0.5709816,1.682258,0.27308938,0.067640916,0.30662188,0.42055556,2.451582,1.7513698,1.153761,2.4701328,0.873289,0.6538289,2.1409397,0.46373534,-16.394928,-10.1025505,6.292378,21.315,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_2_0,270.0,2872.0,2016.0,743.0,1080.0,1167.0,1683.0,2294.0,2606.0,2677.0,2863.0,1.4246032,293.0,0.7530818,1.5706595,0.14084807,-0.035141468,0.25956884,0.39281997,2.293916,1.3278769,1.0805556,2.6592593,1.0728427,0.70194983,2.4610112,0.4978176,-17.040861,-9.757839,7.2830224,21.325,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_3_0,90.0,1869.0,1041.0,521.0,792.0,739.0,1278.0,2113.0,2388.0,2492.0,2696.0,1.795389,287.0,0.41773677,1.4184262,0.41069913,0.14285715,0.35681933,0.54255646,3.3721244,2.393852,0.9330808,2.3598485,0.75,0.55698234,2.5290933,0.9956317,-15.850801,-8.716766,7.1340356,21.335,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_4_0,90.0,2805.0,1712.0,542.0,784.0,835.0,1338.0,2047.0,2278.0,2443.0,2611.0,1.6384345,281.0,0.7007777,1.5405904,0.17593262,-0.06897866,0.3223601,0.490543,2.9257486,1.426986,1.0650511,3.5778062,1.1481785,0.6103387,3.3592815,2.4879346,-15.700581,-8.341062,7.359519,21.345,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_5_0,312.96396,3132.0,2192.0,744.0,1007.0,1234.0,1638.0,2238.0,2483.0,2598.0,2782.0,1.4288322,281.0,0.8437259,1.6586021,0.08475991,-0.09319372,0.25882354,0.3559499,2.1053483,1.1852189,1.225422,3.1102283,1.2055427,0.6998723,2.5380876,0.6804076,-16.686745,-9.440378,7.246367,21.355,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_6_0,180.0,2995.0,2042.0,688.0,942.0,1024.0,1473.0,2193.0,2485.0,2580.0,2760.0,1.4666994,280.0,0.79147285,1.4883721,0.116399825,-0.07443946,0.3040397,0.43174252,2.5195312,1.2634672,1.0870489,3.1794055,1.1608527,0.681803,2.9248047,0.46373534,-16.782547,-10.16536,6.617187,21.365,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_7_0,28.232796,2864.0,2053.0,770.0,985.0,1114.0,1560.0,2132.0,2422.0,2517.0,2683.0,1.3950317,280.0,0.81565356,1.4467533,0.10153173,-0.06448615,0.26467124,0.38639492,2.2594254,1.2260107,1.1309645,2.9076142,1.1378626,0.7168296,2.5709157,1.052613,-17.954823,-10.047117,7.907705,21.375,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_8_0,65.03444,2883.0,2003.0,690.0,951.0,1105.0,1557.0,2134.0,2396.0,2532.0,2677.0,1.439341,277.0,0.7910743,1.6014493,0.116648294,-0.06481995,0.26452526,0.39235634,2.2914028,1.2641039,1.1619349,3.0315456,1.1386256,0.6947624,2.6090498,1.098597,-16.472,-9.973804,6.4981956,21.384999999999998,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_9_0,215.60297,2752.0,1956.0,683.0,971.0,1064.0,1574.0,2069.0,2348.0,2392.0,2541.0,1.406953,277.0,0.8177258,1.5578331,0.100275986,-0.06998445,0.23499392,0.38425925,2.2481203,1.2229038,1.0957775,2.8341916,1.1505017,0.7107558,2.586466,1.7105807,-17.65278,-10.316997,7.3357835,21.395,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_10_0,169.85074,2786.0,2151.0,825.0,1105.0,1234.0,1629.0,2136.0,2333.0,2390.0,2530.0,1.2952116,278.0,0.9,1.4957576,0.05263158,-0.07650696,0.21663861,0.31898454,1.936791,1.1111112,1.1167421,2.521267,1.1656904,0.77207464,2.2576985,2.824415,-16.087023,-9.827653,6.259369,21.405,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_11_0,270.0,2549.0,1988.0,913.0,1164.0,1248.0,1639.0,2188.0,2451.0,2486.0,2612.0,1.2821932,289.0,0.7996782,1.3669223,0.11130979,-0.012512413,0.22888732,0.33154795,1.9919872,1.2505031,1.0721649,2.1898625,1.0253419,0.77991366,2.0424678,0.49812555,-15.409304,-8.128672,7.2806315,21.415,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_12_0,238.17644,2412.0,1520.0,609.0,881.0,897.0,1431.0,2311.0,2610.0,2811.0,2957.0,1.5868421,287.0,0.54073286,1.4729064,0.29808357,0.076392874,0.34776664,0.51618123,3.1337793,1.8493421,1.0181612,2.737798,0.8580576,0.63018245,2.6889632,1.7583734,-16.805523,-10.156439,6.649083,21.425,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_13_0,270.0,1963.0,1141.0,574.0,796.0,779.0,1256.0,2058.0,2339.0,2447.0,2529.0,1.7204207,284.0,0.46628526,1.3571428,0.36399108,0.10975057,0.3363276,0.51704895,3.1412067,2.14461,0.97864324,2.4660804,0.80220675,0.5812532,2.5198972,0.4981938,-15.688897,-9.601251,6.0876465,21.435,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_14_0,-0.0,2336.0,1608.0,668.0,875.0,1049.0,1377.0,2048.0,2331.0,2376.0,2556.0,1.4527364,275.0,0.67676765,1.5703592,0.19277108,0.008488964,0.29977116,0.38744524,2.2650144,1.4776119,1.1988572,2.6697142,0.98316497,0.68835616,2.2268827,0.0,-17.121103,-9.462517,7.658586,21.445,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_15_0,215.6141,3202.0,2208.0,658.0,941.0,1061.0,1550.0,2341.0,2603.0,2715.0,2941.0,1.4501811,269.0,0.81325966,1.612462,0.102985986,-0.08230522,0.30973056,0.43802965,2.5589068,1.2296196,1.1275239,3.4027631,1.1793739,0.689569,3.0179076,1.7108189,-16.25567,-10.075943,6.1797276,21.455,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_16_0,294.95355,3372.0,2373.0,776.0,1068.0,1271.0,1683.0,2324.0,2610.0,2694.0,2895.0,1.420986,271.0,0.8808463,1.6378866,0.063351095,-0.111770526,0.26474443,0.3588903,2.1195908,1.1352718,1.1900749,3.1573033,1.2516704,0.70373666,2.6530292,1.0990918,-17.509176,-10.5852165,6.9239597,21.465,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_17_0,270.0,3408.5,2476.0,855.5,1119.5,1357.5,1769.5,2317.0,2544.0,2645.0,2904.5,1.3766155,275.0,0.93610585,1.5867914,0.033001367,-0.12612538,0.24283269,0.32167396,1.9484346,1.0682553,1.2125949,3.0446627,1.2886579,0.72641927,2.5108654,0.99658185,-18.055363,-11.156194,6.8991694,21.475,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_18_0,47.061268,3202.0,2327.5,843.5,1068.5,1243.0,1687.5,2296.5,2572.5,2683.5,2871.0,1.375725,273.0,0.8673374,1.4736218,0.07104371,-0.08809787,0.25962487,0.36686617,2.1588898,1.1529539,1.163313,2.9967244,1.1932178,0.72688943,2.5760257,1.3612665,-17.153147,-9.422309,7.7308383,21.485,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_19_0,270.0,1790.0,1142.0,642.0,903.5,788.0,1346.0,2027.0,2314.5,2367.0,2552.0,1.5674256,274.0,0.48246726,1.2274144,0.34910232,0.13880202,0.30938944,0.5004754,3.003807,2.0726795,0.87216383,1.9811842,0.75623155,0.6379888,2.2715735,0.9967225,-16.656292,-9.412155,7.244136,21.495,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_20_0,238.19052,2621.5,1731.0,641.0,893.5,922.5,1439.5,2228.0,2476.0,2586.5,2740.0,1.5144426,270.0,0.66924417,1.4391576,0.19814707,-0.00672043,0.3111616,0.4742092,2.8037941,1.494223,1.0324566,2.9339676,1.0135318,0.66030896,2.8417344,1.7590702,-16.411795,-9.320109,7.0916862,21.505,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_21_0,90.0,2157.5,1316.5,664.0,838.0,859.5,1358.5,2089.5,2437.0,2472.5,2583.0,1.638815,270.0,0.53245705,1.2944278,0.3050937,0.06803456,0.31066853,0.48409364,2.8766725,1.8780859,1.0256563,2.5745823,0.8725986,0.610197,2.5101802,0.49846563,-15.599283,-9.024425,6.574858,21.515,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_22_0,114.94451,2092.5,1255.0,664.5,831.5,834.5,1271.0,2225.0,2549.5,2687.5,2829.5,1.6673306,271.0,0.46697673,1.2558315,0.36334813,0.124476984,0.3800756,0.5261215,3.2204914,2.1414342,1.003608,2.5165365,0.7786046,0.59976107,2.5074894,1.0994644,-16.027218,-9.187103,6.840115,21.525,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_23_0,215.62901,1837.5,1157.5,696.0,869.0,920.5,1380.0,2211.5,2566.0,2648.5,2891.0,1.587473,276.0,0.43703982,1.3225574,0.39174986,0.18078466,0.3537813,0.48416924,2.8772407,2.288121,1.0592635,2.1144993,0.69378895,0.629932,1.9961977,1.7111378,-17.29042,-10.444648,6.8457727,21.535,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_24_0,227.07317,2514.5,1692.5,718.5,947.0,1085.5,1490.0,2148.0,2441.0,2484.0,2615.0,1.4856721,276.0,0.6813607,1.5107864,0.18951274,-0.0061018304,0.27405602,0.39179158,2.2883463,1.4676514,1.1462513,2.655227,1.0122786,0.67309606,2.316444,1.3615705,-17.967682,-11.218478,6.749203,21.544999999999998,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_25_0,-0.0,283.0,197.5,510.5,673.5,496.0,495.5,405.0,416.5,338.0,339.5,1.4329114,261.0,0.58431953,0.9715965,0.26237163,0.088566825,-0.18682635,-0.18944845,0.6814516,1.7113924,0.7364514,0.42019302,0.8372781,0.69787985,0.5705645,0.46373534,-28.644379,-23.173485,5.4708943,21.555,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_26_0,114.93839,2588.0,1890.5,778.0,1036.0,1137.0,1572.0,2289.0,2537.5,2651.0,2744.0,1.36895,276.0,0.71312714,1.4614396,0.16745569,0.012025196,0.27154773,0.3996832,2.3315742,1.4022745,1.0974903,2.4980695,0.9762354,0.73048687,2.2761652,1.099717,-15.955552,-6.9953766,8.9601755,21.565,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_27_0,294.9369,2400.0,1594.5,634.5,890.5,904.0,1365.5,2349.0,2635.5,2721.5,2895.0,1.505174,273.0,0.5858901,1.4247439,0.26112142,0.062774576,0.35899544,0.50131017,3.0105088,1.7068046,1.01516,2.695115,0.88186663,0.664375,2.6548672,1.0997794,-15.971997,-9.027932,6.944065,21.575,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_28_0,114.93537,3009.0,2183.5,665.5,931.5,1069.5,1502.5,2309.5,2555.0,2659.5,2888.0,1.3780627,276.0,0.821019,1.6070623,0.09828619,-0.061656523,0.3155677,0.42638776,2.486676,1.2179986,1.1481482,3.2302737,1.1314157,0.7256564,2.8134642,1.0998417,-17.017963,-10.009282,7.0086813,21.585,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_29_0,90.0,2868.5,2025.0,692.5,955.5,1106.5,1563.5,2212.5,2482.0,2597.5,2789.0,1.4165432,283.0,0.7795958,1.597834,0.12385073,-0.049579218,0.28156233,0.4025378,2.347492,1.282716,1.1580324,3.002093,1.1043311,0.7059439,2.5924084,0.99740565,-17.323902,-9.392459,7.931444,21.595,79.935,"{""type"":""MultiPoint"",""coordinates"":[]}"
