system:index,Aspect,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,Distance_Mn,Elevation,NDVI,NIR_Red_Ratio,Red_Green_Ratio,SWIR_NIR_Ratio,SWIR_Ratio,Slope,VH,VV,VV_VH_Difference,label,latitude,longitude,.geo,geo_age,geo_supergroup,geo_group,geo_formation,geo_lithology,geo_intrusive,geo_stratigraphy,NDMI,NBR,NDRE,Iron_Oxide_Index,Clay_Alteration_Index,Ferrous_Index,SWIR_Red_Ratio,SWIR_Green_Ratio,NIR_SWIR2_Ratio,BSI,B11_B12_NormDiff,B8_B12_NormDiff,B4_B2_NormDiff,Sausar_Group_Proxy,Metamorphic_Host_Proxy,Geology_Unknown,Geo_Boundary_Distance_km,Geo_Boundary_Density_1km,Geo_Boundary_Density_3km,Lithology_Diversity_3km,Formation_Diversity_3km,Aspect_Sin,Aspect_Cos
1_10_0,180.0,2345.0,1486.0,484.0,700.0,614.0,1141.0,1820.0,2214.0,2035.0,2324.0,31.6227766016838,346,0.53642887,3.314332247557003,0.8771428571428571,1.1523341523341524,1.5780619111709286,10.096576,-15.126631246847786,-8.98243219415493,6.144199052692857,1,21.86423044747765,79.98154623734581,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE,-0.07077625569160359,0.15592161313379108,0.3414141413156092,1.26859503870125,1.5780619101089757,0.7302211298622991,3.81921823482212,3.3499999952142856,1.3694481821201558,0.08032128512589973,0.22422344029647,0.15592161313379108,0.11839708550237059,0,1,0,0.8301447185656157,44,88,5,2,1.2246467991473532e-16,-1.0
1_11_0,72.763725,605.0,420.0,590.0,806.0,789.0,987.0,855.0,934.0,804.0,782.0,0.0,283,0.009416196,1.0190114068441063,0.978908188585608,0.7524875621890548,1.4404761904761905,3.1269987,-25.95427472113268,-19.030256910062803,6.924017811069877,1,21.450017269970143,79.76675905291283,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,CHORBAOLI,QUARTZITE,,PALAEOPROTEROZOIC-QUARTZITE,0.14123491828159337,0.31372548993976673,-0.11588468054500582,1.3372881333266302,1.4404761870464853,0.5223880590517561,0.766793408407106,0.7506203464632502,1.9142857097278911,0.0,0.1804878047019631,0.31372548993976673,0.14430746907591915,1,1,0,0.40157465362921635,66,165,7,2,0.9550909525343417,0.29631279484194367
1_12_0,160.26842,1995.5,1104.5,472.1666666666667,648.1666666666666,532.0,1055.9333333333334,1846.0,2170.0,2329.0,2438.6666666666665,41.23105625617661,329,0.62810206,4.37781954887218,0.8207765492414503,0.8568054959209961,1.806699864191942,2.9534192,-13.821060544502242,-6.65454807424879,7.166512470253451,1,21.66642142191453,79.66785454013127,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE,0.07711874203327118,0.3566331730430659,0.3956771398551068,1.1267207882949788,1.8066998625561792,0.4742378701269911,3.7509398425734215,3.0786834614368477,2.1086464444466757,-0.051357437748400306,0.2874193547459938,0.3566331730430659,0.05958506218132605,0,1,0,0.27842979101703863,33,77,3,2,0.3376141221996926,-0.9412846033433943
1_13_0,173.18132,2752.916666666667,2488.0,997.4444444444443,1242.75,1477.0,1756.3000000000002,1902.0,2041.25,2001.5,2118.5,67.0820393249937,333,0.15078339,1.355111712931618,1.1884932609132972,1.375426763260888,1.1064777599142552,8.347319,-15.661536965996776,-7.937485815110833,7.724051150885943,1,21.68501654829581,79.72552638137175,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,SCHIST,,PALAEOPROTEROZOIC-SCHIST,-0.1580460273448101,-0.10836396032779508,0.09347579227483328,1.4807842248716658,1.1064777594695294,1.2430676986045126,1.863856915912532,2.215181383585987,0.8044614144676603,0.1702857757441034,0.050547773121645864,-0.10836396032779508,0.193803322777538,1,1,0,0.05009661522146824,33,121,4,1,0.11872769607439097,-0.9929268523838335
1_14_0,139.21646,1589.5,1039.0,399.5,622.0,558.5,925.5,1506.0,1692.0,1655.5,1948.5,67.0820393249937,655,0.49548328,2.964189794091316,0.8979099678456591,0.9601328903654484,1.5298363811357074,6.101449,-13.950589131729249,-6.745970843968488,7.204618287760761,1,21.974992722009592,80.46825345828177,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,SCHIST,,PALAEOPROTEROZOIC-SCHIST,0.020338983044579668,0.22879940611289687,0.35594989549201467,1.397997493371721,1.529836379663295,0.6276049528072455,2.846016109496838,2.5554662338336556,1.5933589975039855,0.02212705210037424,0.20943503891594636,0.22879940611289687,0.16597077226934157,1,1,0,0.01855798714789902,44,143,7,3,0.6532031065854326,-0.7571827398634625
1_15_0,312.89273,2150.0,1287.0,650.0,850.5,790.5,1228.5,1847.0,2020.0,2146.0,2235.5,42.426406871192846,355,0.46160394,2.7147375079063885,0.929453262786596,1.0018639328984156,1.6705516705516703,1.3624417,-19.351591257944342,-11.52569619838368,7.825895059560667,1,21.71735589852411,79.7492419048725,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE,-0.0009310986962450887,0.2502184677395227,0.29070438790684056,1.2161538442828403,1.6705516692536504,0.599720409785778,2.7197975930173337,2.5279247471746915,1.6674436661480623,0.02518957552075489,0.2510910677186235,0.2502184677395227,0.09753557785662229,0,1,0,0.07840111019422082,44,77,3,1,-0.7326292664548827,0.6806279144538376
1_16_0,312.86606,1975.0,1850.0,1199.0,1294.0,1325.0,1452.0,1561.0,1706.0,1670.0,1771.0,40.0,309,0.11519199,1.260377358490566,1.0239567233384854,1.1826347305389222,1.0675675675675675,1.3631248,-11.276311220083992,3.1708245885231285,14.447135808607122,1,21.851025212801098,80.22678630991044,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,PHYLLITE,,PALAEOPROTEROZOIC-PHYLLITE,-0.0836762688384976,-0.05113636362183626,0.09897610918430776,1.1050875720558067,1.067567566990504,1.1077844304743805,1.4905660366108935,1.5262751147401272,0.9027027022147552,0.06986545630250195,0.032679738553547784,-0.05113636362183626,0.04992076067752743,1,1,0,0.7122524481520279,44,88,5,1,-0.7329460052867011,0.6802868169634534
1_17_0,352.76862,1623.0,782.0,388.0,543.5,429.0,863.0,1897.5,2254.5,2383.5,2475.5,50.0,452,0.69493335,5.555944055944056,0.7893284268629255,0.6809314033983638,2.075447570332481,15.503938,-14.889591169181044,-8.935910531885149,5.953680637295895,1,21.99924723468082,80.23433215829704,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,BIOTITE SCHIST,,PALAEOPROTEROZOIC-BIOTITE-SCHIST,0.1898165480619452,0.5059232347161828,0.48300134776606224,1.1056701002431184,2.075447567678456,0.3280889446913829,3.7832167743980962,2.9862005464835315,3.0479539602967343,-0.14916554366141482,0.34968814954274924,0.5059232347161828,0.05018359846978752,1,1,0,0.08430588372511616,55,143,6,3,-0.12587658040461272,0.9920459094747788
1_18_0,-0.0,2992.5,2108.0,838.0,1064.0,1257.0,1605.5,2139.0,2367.0,2527.5,2605.5,40.0,355,0.33571145,2.010739856801909,1.181390977443609,1.1839762611275964,1.4195920303605314,1.8543341,-17.577902577922597,-9.624032091041144,7.953870486881453,1,21.716547414768403,79.74897241028727,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE,-0.08423913041952188,0.090497249468127,0.23747328419912767,1.4999999982100238,1.4195920296871007,0.83402571678179,2.3806682558626346,2.8124999973566727,1.1990037944976264,0.11608667102874765,0.17341437110608482,0.090497249468127,0.19999999990453463,0,1,0,0.10627245073347129,44,77,3,1,-0.0,1.0
1_19_0,270.0,2056.0,1375.0,578.0,781.0,899.0,1242.0,1858.0,2083.0,2220.0,2300.0,50.99019513592785,307,0.42353317,2.469410456062292,1.151088348271447,0.926126126126126,1.4952727272727273,1.997284,-16.799579567173737,-9.791919128451422,7.007660438722315,1,21.81706889506138,80.16534154447666,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,PHYLLITE,,PALAEOPROTEROZOIC-PHYLLITE,0.038353601487756406,0.23504867865506296,0.2987012986169675,1.555363319108368,1.495272726185256,0.6193693690903742,2.2869855369443988,2.6325224037995874,1.6145454533712396,0.027290109503339106,0.19848440682061078,0.23504867865506296,0.21733243045542827,1,1,0,0.7104830424789313,66,77,5,2,-1.0,-1.8369701987210297e-16
1_20_0,-0.0,3133.25,2192.25,796.5,1072.4,1182.3333333333337,1619.25,2424.666666666667,2739.5,2780.5,3055.75,50.99019513592785,335,0.4032889,2.351705666760642,1.1025115006838244,1.126865671641791,1.4292393659482268,0.92740995,-17.526833431830337,-9.671804195490736,7.8550292363396,1,21.684747053710574,79.73307222975835,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE,-0.05964912279693103,0.11829470612472077,0.30727272720700044,1.4844109627732867,1.4292393652962758,0.7884373311316536,2.650056383436658,2.9217176399461784,1.2683316221834502,0.09357941526197647,0.17669702372045873,0.11829470612472077,0.1949802070942576,0,1,0,0.26159619981380394,33,132,5,2,-0.0,1.0
